Year,Month,Date,ISO,ISO_Name,Region,Demand_MWh,Total_Generation_MWh,Generation_Coal_MWh,Generation_Natural_Gas_MWh,Generation_Nuclear_MWh,Generation_Wind_MWh,Generation_Solar_MWh,Generation_Hydro_MWh,Generation_Biomass_MWh,Generation_Other_MWh,Mix_Coal_%,Mix_Natural_Gas_%,Mix_Nuclear_%,Mix_Wind_%,Mix_Solar_%,Mix_Hydro_%,Mix_Biomass_%,Mix_Other_%
2017,2,2017-02-01,ISO_NE,ISO New England,Northeast,23609609.91,26151858.21,7486777.49,6327747.45,7587857.51,1807945.42,519926.08,1747454.78,423927.77,250221.7,28.63,24.2,29.01,6.91,1.99,6.68,1.62,0.96
2017,3,2017-03-01,CAISO,California ISO,Western,49188255.12,52465231.12,18994794.33,13626516.0,6118643.35,3933921.52,2477372.77,5834599.16,954210.54,525173.45,36.2,25.97,11.66,7.5,4.72,11.12,1.82,1.0
2017,3,2017-03-01,ERCOT,ERCOT (Texas),South,56345514.37,58424622.95,21324734.54,15588766.39,7057093.08,10189253.95,1260865.08,1243505.76,1148375.49,612028.66,36.5,26.68,12.08,17.44,2.16,2.13,1.97,1.05
2017,3,2017-03-01,MISO,Midcontinent ISO,Midwest,145068114.24,131603798.94,49076918.58,34160683.92,17081530.02,12397083.07,2481398.9,12215863.3,2797282.14,1393039.0,37.29,25.96,12.98,9.42,1.89,9.28,2.13,1.06
2017,3,2017-03-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,147207669.61,182145296.8,56249326.56,37408394.84,56831412.8,11850728.85,2997599.41,12098864.42,3351059.48,1357910.42,30.88,20.54,31.2,6.51,1.65,6.64,1.84,0.75
2017,3,2017-03-01,SPP,Southwest Power Pool,South-Central,114485141.81,114479082.07,38767082.17,33171031.17,11925489.43,18887626.79,5642586.33,2364635.7,2442416.28,1278214.2,33.86,28.98,10.42,16.5,4.93,2.07,2.13,1.12
2017,3,2017-03-01,WECC,Western Electricity Coordinating Council,Western,144028059.12,142735857.56,42831198.1,38100048.8,18737473.55,12540820.53,7043901.56,19240664.14,2684255.15,1557495.74,30.01,26.69,13.13,8.79,4.93,13.48,1.88,1.09
2017,3,2017-03-01,NY_ISO,New York ISO,Northeast,24461272.65,22288559.39,7514395.94,5775795.98,3069016.75,1955368.6,558739.77,2639277.3,520447.31,255517.76,33.71,25.91,13.77,8.77,2.51,11.84,2.34,1.15
2017,3,2017-03-01,ISO_NE,ISO New England,Northeast,24422722.0,30497402.51,9031776.3,7162521.26,9110305.92,2362533.18,483337.35,1575519.22,538502.49,232906.79,29.61,23.49,29.87,7.75,1.58,5.17,1.77,0.76
2017,4,2017-04-01,CAISO,California ISO,Western,43550823.14,45145596.26,15534103.89,11181310.8,5210658.9,3393915.39,1819578.05,6590375.9,940093.1,475560.24,34.41,24.77,11.54,7.52,4.03,14.6,2.08,1.05
2017,4,2017-04-01,ERCOT,ERCOT (Texas),South,57907863.03,56713411.49,18325418.14,15773952.59,7598788.59,10780746.63,1323588.6,1262214.13,1118131.8,530571.0,32.31,27.81,13.4,19.01,2.33,2.23,1.97,0.94
2017,4,2017-04-01,MISO,Midcontinent ISO,Midwest,133184149.77,134062196.89,49343867.0,39264631.73,14380588.11,13715205.62,2294146.55,10958129.18,2735624.82,1370003.88,36.81,29.29,10.73,10.23,1.71,8.17,2.04,1.02
2017,4,2017-04-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,142761904.59,155567186.08,45846892.28,32305918.9,45916817.64,13478148.28,2734679.72,11342233.77,2712772.13,1229723.36,29.47,20.77,29.52,8.66,1.76,7.29,1.74,0.79
2017,4,2017-04-01,SPP,Southwest Power Pool,South-Central,102110928.1,102542855.8,35805775.94,28164431.73,12496329.18,16265610.23,4499874.33,2026558.03,2204848.12,1079428.25,34.92,27.47,12.19,15.86,4.39,1.98,2.15,1.05
2017,4,2017-04-01,WECC,Western Electricity Coordinating Council,Western,142970374.8,148764338.04,55396418.96,31902196.35,15297012.07,13556075.49,6606230.82,21983155.01,2540696.89,1482552.45,37.24,21.44,10.28,9.11,4.44,14.78,1.71,1.0
2017,4,2017-04-01,NY_ISO,New York ISO,Northeast,22847684.7,23421119.77,8715467.38,6479199.94,2474167.36,1929715.99,421955.76,2778913.37,399163.13,222536.84,37.21,27.66,10.56,8.24,1.8,11.86,1.7,0.95
2017,4,2017-04-01,ISO_NE,ISO New England,Northeast,24159850.42,26198922.92,7112535.82,5935392.37,8331139.27,2106777.02,415134.87,1639205.31,451984.75,206753.52,27.15,22.66,31.8,8.04,1.58,6.26,1.73,0.79
2017,5,2017-05-01,CAISO,California ISO,Western,47113621.26,46880995.06,14644950.15,13034888.25,5437820.09,3700993.6,1887929.61,6730966.85,963768.01,479678.52,31.24,27.8,11.6,7.89,4.03,14.36,2.06,1.02
2017,5,2017-05-01,ERCOT,ERCOT (Texas),South,61238525.8,58649939.61,22517065.47,14800472.93,6790664.66,10306940.18,1076244.33,1384283.2,1103596.75,670672.09,38.39,25.24,11.58,17.57,1.84,2.36,1.88,1.14
2017,5,2017-05-01,MISO,Midcontinent ISO,Midwest,128560927.56,123815706.54,38577993.51,37431670.01,17125233.83,12884795.95,2655885.97,11030563.97,2815701.52,1293861.78,31.16,30.23,13.83,10.41,2.15,8.91,2.27,1.04
2017,5,2017-05-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,132336277.53,169457925.3,50402948.91,37764461.98,51113740.4,11004042.35,2920315.8,12138680.81,2867119.71,1246615.33,29.74,22.29,30.16,6.49,1.72,7.16,1.69,0.74
2017,5,2017-05-01,SPP,Southwest Power Pool,South-Central,100001358.51,93661637.95,32393837.39,24868928.63,10820554.38,16179025.6,4313117.56,2122475.41,1827143.52,1136555.49,34.59,26.55,11.55,17.27,4.6,2.27,1.95,1.21
2017,5,2017-05-01,WECC,Western Electricity Coordinating Council,Western,155587354.6,162770318.3,56103556.92,43172733.84,17293931.38,13261881.83,7331657.42,21100909.46,3182176.85,1323470.6,34.47,26.52,10.62,8.15,4.5,12.96,1.96,0.81
2017,5,2017-05-01,NY_ISO,New York ISO,Northeast,24114746.46,23991976.95,7011632.5,6977535.58,2831652.56,2232680.09,441926.89,3768421.61,510759.99,217367.71,29.22,29.08,11.8,9.31,1.84,15.71,2.13,0.91
2017,5,2017-05-01,ISO_NE,ISO New England,Northeast,24699411.09,29256446.56,7788663.38,5917919.77,9869293.86,2476540.74,532701.6,1923139.7,479310.18,268877.33,26.62,20.23,33.73,8.46,1.82,6.57,1.64,0.92
2017,6,2017-06-01,CAISO,California ISO,Western,41204973.4,43240994.8,13707997.28,9705246.0,5334883.77,3735939.87,2009851.06,7520467.94,838612.27,387996.61,31.7,22.44,12.34,8.64,4.65,17.39,1.94,0.9
2017,6,2017-06-01,ERCOT,ERCOT (Texas),South,54371679.29,52130108.92,17045351.54,14552039.74,7211146.39,9270709.76,1191428.4,1150432.05,1162517.85,546483.18,32.7,27.91,13.83,17.78,2.29,2.21,2.23,1.05
2017,6,2017-06-01,MISO,Midcontinent ISO,Midwest,132090159.47,130138680.88,43960174.14,38043802.28,17834611.68,12392868.09,2525161.78,11505870.11,2542748.88,1333443.93,33.78,29.23,13.7,9.52,1.94,8.84,1.95,1.02
2017,6,2017-06-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,133707071.75,158946065.28,51933990.04,32348457.66,44093644.89,13067636.47,2312507.45,11095467.45,2671172.26,1423189.06,32.67,20.35,27.74,8.22,1.45,6.98,1.68,0.9
2017,6,2017-06-01,SPP,Southwest Power Pool,South-Central,105723260.41,109993633.99,38734575.44,29207311.58,13595830.48,18904685.02,4176588.12,2604314.78,1805269.78,965058.79,35.22,26.55,12.36,17.19,3.8,2.37,1.64,0.88
2017,6,2017-06-01,WECC,Western Electricity Coordinating Council,Western,143541727.34,150708914.88,44771161.09,38279706.58,17105816.92,14159133.44,6869427.03,25107487.96,3107503.6,1308678.26,29.71,25.4,11.35,9.4,4.56,16.66,2.06,0.87
2017,6,2017-06-01,NY_ISO,New York ISO,Northeast,23310290.63,23888957.12,6944341.94,6574794.87,3161528.13,2381622.31,463174.01,3585497.99,519468.61,258529.26,29.07,27.52,13.23,9.97,1.94,15.01,2.17,1.08
2017,6,2017-06-01,ISO_NE,ISO New England,Northeast,26324564.45,31120976.97,8060817.93,6608682.25,9949484.7,2597278.56,538409.26,2534346.55,583309.13,248648.59,25.9,21.24,31.97,8.35,1.73,8.14,1.87,0.8
2017,7,2017-07-01,CAISO,California ISO,Western,51481514.8,56011220.62,19091069.27,13793258.75,7059030.02,5266332.75,2392181.66,6984854.72,886341.42,538152.04,34.08,24.63,12.6,9.4,4.27,12.47,1.58,0.96
2017,7,2017-07-01,ERCOT,ERCOT (Texas),South,70893778.22,64050938.2,20486520.36,17861292.2,8879936.42,11569254.73,1509584.92,1532041.63,1533206.13,679101.82,31.98,27.89,13.86,18.06,2.36,2.39,2.39,1.06
2017,7,2017-07-01,MISO,Midcontinent ISO,Midwest,173356178.85,156181204.45,61135045.11,41056369.98,17718893.72,14829821.58,3415681.83,13011038.68,3362939.54,1651414.02,39.14,26.29,11.35,9.5,2.19,8.33,2.15,1.06
2017,7,2017-07-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,167570096.92,181639044.04,56065616.27,38333720.54,52076313.76,15106388.4,3776399.5,11418373.24,3181014.66,1681217.67,30.87,21.1,28.67,8.32,2.08,6.29,1.75,0.93
2017,7,2017-07-01,SPP,Southwest Power Pool,South-Central,121706734.65,112277719.78,40015752.91,27423961.82,15143086.29,17792902.22,5583020.47,2644582.15,2534785.63,1139628.29,35.64,24.43,13.49,15.85,4.97,2.36,2.26,1.02
2017,7,2017-07-01,WECC,Western Electricity Coordinating Council,Western,191406766.04,193865659.79,66907341.21,43075828.3,22466531.15,15502437.58,8256491.97,31265383.81,4393984.68,1997661.09,34.51,22.22,11.59,8.0,4.26,16.13,2.27,1.03
2017,7,2017-07-01,NY_ISO,New York ISO,Northeast,32237954.15,35268796.94,11157635.07,8889185.31,4263460.96,2725836.02,725310.42,6533638.12,672865.17,300865.86,31.64,25.2,12.09,7.73,2.06,18.53,1.91,0.85
2017,7,2017-07-01,ISO_NE,ISO New England,Northeast,31808954.84,36120180.25,12267113.55,7439293.56,9626468.13,3002342.07,642977.7,2275375.04,581632.0,284978.2,33.96,20.6,26.65,8.31,1.78,6.3,1.61,0.79
2017,8,2017-08-01,CAISO,California ISO,Western,41770456.95,42365497.75,14304813.92,10604311.47,4511302.69,3359968.58,2151961.65,6288919.06,749203.72,395016.66,33.77,25.03,10.65,7.93,5.08,14.84,1.77,0.93
2017,8,2017-08-01,ERCOT,ERCOT (Texas),South,57030829.13,54960057.0,22098480.39,13366442.69,7139314.62,8520879.61,1052165.86,1304515.31,969888.76,508369.77,40.21,24.32,12.99,15.5,1.91,2.37,1.76,0.92
2017,8,2017-08-01,MISO,Midcontinent ISO,Midwest,133741543.53,116851507.06,39910615.27,30269873.34,15713593.59,12117076.76,3024311.38,11667345.53,2787769.61,1360921.59,34.15,25.9,13.45,10.37,2.59,9.98,2.39,1.16
2017,8,2017-08-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,135369262.89,169135901.22,47361623.16,36865420.88,53164653.98,13764536.82,2712927.63,11465502.91,2387817.56,1413418.28,28.0,21.8,31.43,8.14,1.6,6.78,1.41,0.84
2017,8,2017-08-01,SPP,Southwest Power Pool,South-Central,98918738.24,94213789.14,31124567.01,25600174.57,12200340.0,16241658.44,3989057.1,1761132.25,2209124.34,1087735.41,33.04,27.17,12.95,17.24,4.23,1.87,2.34,1.15
2017,8,2017-08-01,WECC,Western Electricity Coordinating Council,Western,149536408.53,143578216.64,48544071.39,33096777.68,17313172.8,12230306.79,7468794.25,20001364.04,3370353.6,1553376.09,33.81,23.05,12.06,8.52,5.2,13.93,2.35,1.08
2017,8,2017-08-01,NY_ISO,New York ISO,Northeast,25135944.26,25766766.97,9114591.86,6316468.0,2606776.89,2497300.4,469677.37,3975583.05,566585.9,219783.5,35.37,24.51,10.12,9.69,1.82,15.43,2.2,0.85
2017,8,2017-08-01,ISO_NE,ISO New England,Northeast,23854983.31,28482653.5,8881058.54,6532761.59,7415504.61,2119888.65,531378.01,2231009.04,529797.94,241255.12,31.18,22.94,26.04,7.44,1.87,7.83,1.86,0.85
2017,9,2017-09-01,CAISO,California ISO,Western,40596446.14,39601116.57,12311320.37,9524753.18,5383189.74,4129514.86,1603321.7,5326515.09,886260.36,436241.27,31.09,24.05,13.59,10.43,4.05,13.45,2.24,1.1
2017,9,2017-09-01,ERCOT,ERCOT (Texas),South,57160623.78,50995691.88,17161075.4,14766426.78,6627956.25,8679586.87,1057540.78,967332.72,1180474.12,555298.96,33.65,28.96,13.0,17.02,2.07,1.9,2.31,1.09
2017,9,2017-09-01,MISO,Midcontinent ISO,Midwest,118983514.96,107823372.86,36349978.01,30998978.21,13407040.95,11192583.25,2119925.97,10308365.35,2245857.31,1200643.82,33.71,28.75,12.43,10.38,1.97,9.56,2.08,1.11
2017,9,2017-09-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,131522394.82,162606239.1,49651351.98,37365422.22,49763675.18,10104215.84,2663873.75,9040305.61,2783624.06,1233770.46,30.53,22.98,30.6,6.21,1.64,5.56,1.71,0.76
2017,9,2017-09-01,SPP,Southwest Power Pool,South-Central,98013559.35,96753288.28,30569012.17,27727193.79,10406652.04,18142459.55,4974368.14,2124855.83,1821206.63,987540.15,31.59,28.66,10.76,18.75,5.14,2.2,1.88,1.02
2017,9,2017-09-01,WECC,Western Electricity Coordinating Council,Western,133872487.56,144889638.22,52165838.06,39913349.96,14409017.47,12835652.27,6505518.76,14882851.47,2965698.19,1211712.03,36.0,27.55,9.94,8.86,4.49,10.27,2.05,0.84
2017,9,2017-09-01,NY_ISO,New York ISO,Northeast,25762600.41,26220898.98,7756339.81,7219700.67,3079863.43,2131853.14,560198.54,4663343.01,541249.39,268350.99,29.58,27.53,11.75,8.13,2.14,17.78,2.06,1.02
2017,9,2017-09-01,ISO_NE,ISO New England,Northeast,26252414.29,31160871.67,8010377.89,7639370.88,9710488.63,2060505.27,522462.2,2502134.79,472728.23,242803.78,25.71,24.52,31.16,6.61,1.68,8.03,1.52,0.78
2017,10,2017-10-01,CAISO,California ISO,Western,42390699.37,43933530.74,14859620.93,11595181.69,5483376.34,4050353.59,1743696.17,5084616.17,742407.09,374278.75,33.82,26.39,12.48,9.22,3.97,11.57,1.69,0.85
2017,10,2017-10-01,ERCOT,ERCOT (Texas),South,62069651.09,60509180.36,20995858.06,17328168.84,8151291.34,9428173.62,1279100.88,1302392.0,1327719.08,696476.54,34.7,28.64,13.47,15.58,2.11,2.15,2.19,1.15
2017,10,2017-10-01,MISO,Midcontinent ISO,Midwest,128673060.15,120410390.2,41126687.46,35945785.14,13445897.64,12597310.88,2690124.2,10306421.66,2917226.74,1380936.47,34.16,29.85,11.17,10.46,2.23,8.56,2.42,1.15
2017,10,2017-10-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,130563172.74,145772895.67,47286197.04,30692760.74,39261327.24,10116040.77,2880512.33,11366129.27,2812414.69,1357513.59,32.44,21.06,26.93,6.94,1.98,7.8,1.93,0.93
2017,10,2017-10-01,SPP,Southwest Power Pool,South-Central,95319526.69,88225596.02,32860074.27,21322336.04,10672421.11,14154371.0,4645306.29,1767159.0,1899827.64,904100.67,37.25,24.17,12.1,16.04,5.27,2.0,2.15,1.02
2017,10,2017-10-01,WECC,Western Electricity Coordinating Council,Western,158451057.43,168518609.0,56774208.9,40467549.33,19664594.77,14529005.29,7881793.93,24648533.75,3157066.56,1395856.47,33.69,24.01,11.67,8.62,4.68,14.63,1.87,0.83
2017,10,2017-10-01,NY_ISO,New York ISO,Northeast,24909942.49,25347515.09,8483827.4,6899588.96,3384851.1,2507581.86,494303.87,2772321.66,540729.21,264311.04,33.47,27.22,13.35,9.89,1.95,10.94,2.13,1.04
2017,10,2017-10-01,ISO_NE,ISO New England,Northeast,22851356.46,29891166.46,8869184.09,6748676.11,9131708.78,1920970.83,463317.82,1994300.8,502728.98,260279.05,29.67,22.58,30.55,6.43,1.55,6.67,1.68,0.87
2017,11,2017-11-01,CAISO,California ISO,Western,47939900.5,47952040.01,15438181.5,12416482.11,6208014.09,4458803.97,1893592.94,6127992.56,965272.77,443700.07,32.2,25.89,12.95,9.3,3.95,12.78,2.01,0.93
2017,11,2017-11-01,ERCOT,ERCOT (Texas),South,56447038.7,52591928.15,16373761.42,15512812.82,5833312.64,10758138.54,1111016.31,1425406.29,970762.31,606717.82,31.13,29.5,11.09,20.46,2.11,2.71,1.85,1.15
2017,11,2017-11-01,MISO,Midcontinent ISO,Midwest,140923585.81,137946745.88,47619277.44,37267148.83,18893265.5,13305427.68,2842489.08,14107445.0,2515918.75,1395773.58,34.52,27.02,13.7,9.65,2.06,10.23,1.82,1.01
2017,11,2017-11-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,137658416.85,167128915.2,49577394.33,34239571.86,51055226.07,12830357.93,3161297.18,12405261.62,2418614.77,1441191.44,29.66,20.49,30.55,7.68,1.89,7.42,1.45,0.86
2017,11,2017-11-01,SPP,Southwest Power Pool,South-Central,102694989.99,95334292.26,30767375.43,26805281.79,12937936.95,15273281.48,4174072.15,2330487.63,1883147.77,1162709.07,32.27,28.12,13.57,16.02,4.38,2.44,1.98,1.22
2017,11,2017-11-01,WECC,Western Electricity Coordinating Council,Western,133230403.98,145257733.08,42210655.44,39302513.96,15089058.43,13726074.24,6381995.84,24741298.8,2425251.3,1380885.07,29.06,27.06,10.39,9.45,4.39,17.03,1.67,0.95
2017,11,2017-11-01,NY_ISO,New York ISO,Northeast,26893156.13,27520288.15,8562327.36,7687178.48,3615061.37,2257016.47,557782.51,3986141.96,550791.77,303988.22,31.11,27.93,13.14,8.2,2.03,14.48,2.0,1.1
2017,11,2017-11-01,ISO_NE,ISO New England,Northeast,25170319.93,31161935.77,8952313.87,7029363.39,9476380.98,2219265.85,522707.34,2165367.17,575564.49,220972.68,28.73,22.56,30.41,7.12,1.68,6.95,1.85,0.71
2017,12,2017-12-01,CAISO,California ISO,Western,47562209.06,49608559.56,17176794.36,13391352.7,5158459.19,3950465.26,2057565.47,6316348.39,1040055.63,517518.55,34.62,26.99,10.4,7.96,4.15,12.73,2.1,1.04
2017,12,2017-12-01,ERCOT,ERCOT (Texas),South,64958582.81,66865731.64,24252764.3,19211265.3,8279953.52,10781235.37,1110079.79,1203303.54,1453229.16,573900.68,36.27,28.73,12.38,16.12,1.66,1.8,2.17,0.86
2017,12,2017-12-01,MISO,Midcontinent ISO,Midwest,127210320.01,125687887.67,48449254.87,36692626.02,13773821.09,11065579.01,2220876.52,9619725.91,2604183.17,1261821.08,38.55,29.19,10.96,8.8,1.77,7.65,2.07,1.0
2017,12,2017-12-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,134234197.64,145965223.38,40792093.54,32297936.57,43909882.95,11170956.49,3002276.71,10346336.46,2903454.34,1542286.32,27.95,22.13,30.08,7.65,2.06,7.09,1.99,1.06
2017,12,2017-12-01,SPP,Southwest Power Pool,South-Central,113841801.54,111492212.95,36213556.4,32654796.66,14433527.96,16762901.84,5727144.93,2375147.92,2115176.39,1209960.86,32.48,29.29,12.95,15.04,5.14,2.13,1.9,1.09
2017,12,2017-12-01,WECC,Western Electricity Coordinating Council,Western,159680656.36,177753610.62,59791916.67,45420559.39,20810561.22,13931936.61,6732116.01,26103707.6,3332601.68,1630211.44,33.64,25.55,11.71,7.84,3.79,14.69,1.87,0.92
2017,12,2017-12-01,NY_ISO,New York ISO,Northeast,26684163.46,26626534.51,9882090.15,6668566.07,3511338.71,2266861.47,513807.45,3057040.78,455397.48,271432.41,37.11,25.04,13.19,8.51,1.93,11.48,1.71,1.02
2017,12,2017-12-01,ISO_NE,ISO New England,Northeast,24847370.79,28903392.47,8728649.46,6201484.64,9099932.33,1983668.8,524002.74,1645457.63,438665.2,281531.68,30.2,21.46,31.48,6.86,1.81,5.69,1.52,0.97
2018,1,2018-01-01,CAISO,California ISO,Western,56858433.57,60133884.11,19679506.55,16409344.14,6180292.79,5803094.02,3999640.1,6415530.73,1130745.6,515730.18,32.73,27.29,10.28,9.65,6.65,10.67,1.88,0.86
2018,1,2018-01-01,ERCOT,ERCOT (Texas),South,80634793.88,74632563.19,23721861.5,21717007.06,9195736.53,13623456.41,2639832.92,1493063.38,1467424.09,774181.29,31.78,29.1,12.32,18.25,3.54,2.0,1.97,1.04
2018,1,2018-01-01,MISO,Midcontinent ISO,Midwest,178062591.94,167181653.79,62020544.72,46140484.69,21508202.51,16208344.72,5511249.57,9898718.13,3866652.08,2027457.37,37.1,27.6,12.87,9.7,3.3,5.92,2.31,1.21
2018,1,2018-01-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,170673740.36,214556206.01,63258810.1,46195330.26,64363603.12,17730631.49,5863203.97,12048400.63,3517733.54,1578492.9,29.48,21.53,30.0,8.26,2.73,5.62,1.64,0.74
2018,1,2018-01-01,SPP,Southwest Power Pool,South-Central,138499864.46,148375078.69,51312644.4,37752791.33,15412082.89,28944158.98,8272454.46,2470571.55,2727041.35,1483333.73,34.58,25.44,10.39,19.51,5.58,1.67,1.84,1.0
2018,1,2018-01-01,WECC,Western Electricity Coordinating Council,Western,171551012.76,190374134.74,56969524.51,51339917.75,21651476.23,14640416.49,13339117.86,26961967.22,3607782.99,1863931.69,29.93,26.97,11.37,7.69,7.01,14.16,1.9,0.98
2018,1,2018-01-01,NY_ISO,New York ISO,Northeast,30312645.96,28926912.09,8513516.91,7931627.85,3110562.12,2773769.07,862271.41,4772211.53,635043.56,327909.65,29.43,27.42,10.75,9.59,2.98,16.5,2.2,1.13
2018,1,2018-01-01,ISO_NE,ISO New England,Northeast,29614133.76,34595332.15,10027740.43,8851076.64,8891798.71,2655659.56,979017.52,2272005.19,600588.68,317445.43,28.99,25.58,25.7,7.68,2.83,6.57,1.74,0.92
2018,2,2018-02-01,CAISO,California ISO,Western,44626478.85,50148743.88,15449274.31,12145696.71,4732249.72,5104982.95,3105928.94,8278320.74,891984.26,440306.26,30.81,24.22,9.44,10.18,6.19,16.51,1.78,0.88
2018,2,2018-02-01,ERCOT,ERCOT (Texas),South,54738894.54,54876492.18,19529856.15,15521059.1,6603457.07,9149781.45,1466195.67,828917.37,1149098.7,628126.67,35.59,28.28,12.03,16.67,2.67,1.51,2.09,1.14
2018,2,2018-02-01,MISO,Midcontinent ISO,Midwest,112776427.97,105130715.42,37103083.85,26126049.63,15252219.7,12040058.02,3356857.89,7645977.84,2588109.59,1018358.9,35.29,24.85,14.51,11.45,3.19,7.27,2.46,0.97
2018,2,2018-02-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,136896155.05,163517744.19,50853952.48,34638299.35,45101651.48,13865374.18,4256114.6,10946738.59,2351555.06,1504058.45,31.1,21.18,27.58,8.48,2.6,6.69,1.44,0.92
2018,2,2018-02-01,SPP,Southwest Power Pool,South-Central,88420606.54,91373306.05,26286004.35,25733492.35,12151064.25,17253183.37,5984997.23,1624467.05,1538134.84,801962.62,28.77,28.16,13.3,18.88,6.55,1.78,1.68,0.88
2018,2,2018-02-01,WECC,Western Electricity Coordinating Council,Western,146034064.57,148798929.51,41622667.15,39662593.39,16262501.57,13635083.49,10225147.14,23318361.12,2645783.02,1426792.63,27.97,26.66,10.93,9.16,6.87,15.67,1.78,0.96
2018,2,2018-02-01,NY_ISO,New York ISO,Northeast,22086849.03,22198289.81,6676166.59,6438241.41,2620141.64,2226647.65,620159.51,2973580.32,443045.23,200307.46,30.08,29.0,11.8,10.03,2.79,13.4,2.0,0.9
2018,2,2018-02-01,ISO_NE,ISO New England,Northeast,24915410.87,30146807.21,8258716.72,6654305.05,9620741.1,2422292.77,744155.37,1654765.08,526043.36,265787.78,27.39,22.07,31.91,8.03,2.47,5.49,1.74,0.88
2018,3,2018-03-01,CAISO,California ISO,Western,46794988.15,47294850.96,13439618.55,11291156.52,5482310.69,5331894.59,3013135.56,7397931.38,925904.83,412898.85,28.42,23.87,11.59,11.27,6.37,15.64,1.96,0.87
2018,3,2018-03-01,ERCOT,ERCOT (Texas),South,58317622.89,57835526.35,20276120.71,14869873.26,6569000.63,11166143.51,1929403.89,1101345.05,1320632.21,603007.09,35.06,25.71,11.36,19.31,3.34,1.9,2.28,1.04
2018,3,2018-03-01,MISO,Midcontinent ISO,Midwest,145245432.7,141072877.46,49295070.18,36668054.98,19090261.35,15752035.69,3813003.84,12064008.24,2847433.93,1543009.25,34.94,25.99,13.53,11.17,2.7,8.55,2.02,1.09
2018,3,2018-03-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,149454743.68,169445053.07,50903934.08,37880899.02,45356946.67,13147089.28,4598777.17,13187351.45,2698980.98,1671074.41,30.04,22.36,26.77,7.76,2.71,7.78,1.59,0.99
